Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101948,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102252,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.7451251120,97.3213026928,960,0.0000000000,1.7573983374,0,16384,451392,0,37424253556963,37424253590220,37424253726221,37424268942510
101949,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102253,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0452514282,98.7695312500,8,0.0000000000,0.3636728953,16,96,616,24,37424253685584,37424253726221,37424253847821,37424268832703
101950,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102254,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6739438508,94.2115461618,260,0.0000000000,0.4674853475,0,3084,25709,0,37424253818013,37424253847821,37424253970541,37424268721963
101951,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102255,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.8382624240,83.4060712009,480,0.0000000000,1.5221301471,683,23712,1256456,10593,37424253945318,37424253970541,37424254134382,37424268607635
101952,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102256,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,21.2076035414,97.0488402090,480,7.5783241510,0.6484966668,209176,21168,765880,21840,37424254075590,37424254134382,37424254271342,37424268492176
101953,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102257,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0442600277,98.7695312500,8,0.0000000000,0.9864712514,18,96,616,24,37424254222043,37424254271342,37424254367663,37424268375758
101954,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102258,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,31.5874641630,97.7475636135,1920,0.0000000000,12.1870862691,0,48128,1430784,0,37424254344511,37424254367663,37424254576943,37424268261709
101955,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102259,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,15.0725461192,96.7213670645,960,0.0000000000,5.0825908085,0,16000,496080,0,37424254517795,37424254576943,37424254952464,37424268149392
101956,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102260,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.1261420820,99.7167266187,128,0.0000000000,2.5012111006,1746,9536,84096,7616,37424254903828,37424254952464,37424261023361,37424268039754
101957,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102261,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.7769421733,97.3210883065,960,0.0000000000,1.4301610755,0,16384,451392,0,37424260983421,37424261023361,37424261203522,37424267929359
101958,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102262,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0425798039,98.7695312500,8,0.0000000000,0.4798754918,20,96,616,24,37424261163728,37424261203522,37424261304962,37424267821752
101959,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102263,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.5879446281,94.2115461618,260,0.0000000000,0.4894592824,0,3084,25709,0,37424261281084,37424261304962,37424261428483,37424267714159
101960,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102264,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,28.8714554599,83.4140856338,480,0.0000000000,1.3509487727,604,23712,1256456,10593,37424261403868,37424261428483,37424261584003,37424267600513
101961,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102265,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,28.4152257554,98.5035567746,480,7.0076189607,0.7534573200,304096,33456,1113176,21840,37424261526652,37424261584003,37424261703843,37424267478305
101962,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102266,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0442453404,98.7695312500,8,0.0000000000,0.4758495810,13,96,616,24,37424261650941,37424261703843,37424261797764,37424267365653
101963,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102267,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.1811664214,95.9899006730,960,0.0000000000,10.2459128907,0,32384,1202640,0,37424261773532,37424261797764,37424261960164,37424267255555
101964,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102268,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3358832441,99.7167266187,128,0.0000000000,13.7051174754,1778,9536,84096,7616,37424261907675,37424261960164,37424262083364,37424267145660
101965,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102269,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.1887803262,97.3210883065,960,0.0000000000,1.4456829413,0,16384,451392,0,37424262050410,37424262083364,37424262217925,37424267036435
101966,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102270,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0441683920,98.7695312500,8,0.0000000000,1.3377119745,18,96,616,24,37424262177239,37424262217925,37424262321605,37424266923401
101967,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102271,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7423457184,94.2115461618,260,0.0000000000,3.7252470734,0,3084,25709,0,37424262298239,37424262321605,37424262460325,37424266813190
101968,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102272,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.7286753091,83.4083012887,480,0.0000000000,1.5413632446,795,23712,1256456,10593,37424262435473,37424262460325,37424262615206,37424266698652
101969,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102273,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,19.4024404923,97.0490910736,480,6.9332851855,1.1413905035,207252,21168,765880,21840,37424262558262,37424262615206,37424262731846,37424266569131
101970,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102274,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0439626867,98.7695312500,8,0.0000000000,1.3934753420,19,96,616,24,37424262684114,37424262731846,37424262858087,37424266568455
101971,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102275,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,26.4161726757,96.1389396864,960,0.0000000000,8.8548102038,0,26112,932160,0,37424262825950,37424262858087,37424262997447,37424283590829
101972,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102276,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3985099064,97.9857708255,72,0.0000000000,0.7984320198,96,170,4946,288,37424262951302,37424262997447,37424263099367,37424283472902
101973,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102277,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.1064665952,96.7503528674,72,0.5378544285,0.1546859696,4691,1136,75006,22824,37424263076774,37424263099367,37424263232808,37424283353358
101974,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102278,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.6892038220,99.4561464088,64,0.0000000000,0.1252513548,0,2368,9152,0,37424263202491,37424263232808,37424263358088,37424283233570
101975,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102279,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.6758370539,97.3210883065,960,0.0000000000,1.1819871418,0,16384,451392,0,37424263331563,37424263358088,37424263499368,37424283113667
101976,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102280,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0447239693,98.7695312500,8,0.0000000000,0.4534279150,16,96,616,24,37424263457875,37424263499368,37424263599369,37424282987669
101977,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102281,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7051617182,94.2115461618,260,0.0000000000,0.3123645107,0,3084,25709,0,37424263576461,37424263599369,37424263725449,37424282869491
101978,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102282,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,30.2082958576,83.4115151534,480,0.0000000000,1.7140046252,815,23712,1256456,10593,37424263701392,37424263725449,37424263882249,37424282752644
101979,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102283,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.6325866667,97.0482130533,480,7.3728000000,0.5871106628,205991,21168,765880,21840,37424263825654,37424263882249,37424264001290,37424282636969
101980,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102284,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0437822381,98.7695312500,8,0.0000000000,0.9759491155,17,96,616,24,37424263953275,37424264001290,37424264101290,37424282518977
101981,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102285,1059749,1059749,122880,256,0,0,60,0,32,64,0x0,0x708db844b000,40.1659097487,97.7445838558,1920,0.0000000000,12.2475725942,0,48128,1430784,0,37424264078031,37424264101290,37424264257931,37424282393207
101982,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102286,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,16.8277880716,96.7246469321,960,0.0000000000,6.0107508496,0,16000,496080,0,37424264210921,37424264257931,37424264375531,37424282269520
101983,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102287,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3724562521,99.7167266187,128,0.0000000000,1.8567521291,1697,9536,84096,7616,37424264337594,37424264375531,37424264502891,37424282154086
101984,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102288,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.2825905021,97.3206595367,960,0.0000000000,1.2352042413,0,16384,451392,0,37424264470512,37424264502891,37424264634732,37424282032779
101985,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102289,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0424172532,98.7695312500,8,0.0000000000,0.4676597748,20,96,616,24,37424264595141,37424264634732,37424264740332,37424281909184
101986,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102290,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7838775510,94.2115461618,260,0.0000000000,0.4439171865,0,3084,25709,0,37424264716947,37424264740332,37424264867692,37424281793814
101987,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102291,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.5063814067,83.4068999423,480,0.0000000000,1.2385857072,712,23712,1256456,10593,37424264843434,37424264867692,37424265028813,37424281675320
101988,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102292,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,28.3593639326,98.5073350418,480,6.9941108615,0.6578495598,303557,33456,1113176,21840,37424264972210,37424265028813,37424265149133,37424281556499
101989,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102293,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0439953255,98.7695312500,8,0.0000000000,0.4912545886,19,96,616,24,37424265096553,37424265149133,37424265244653,37424281437488
101990,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102294,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,31.3352676091,95.9945495141,960,0.0000000000,11.1729411285,0,32384,1202640,0,37424265221264,37424265244653,37424265394734,37424281319747
101991,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102295,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3348328085,99.7167266187,128,0.0000000000,2.1349878233,1816,9536,84096,7616,37424265343342,37424265394734,37424265501134,37424281198006
101992,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102296,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.2409578812,97.3210883065,960,0.0000000000,1.6292469700,0,16384,451392,0,37424265467985,37424265501134,37424265626894,37424281075598
101993,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102297,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0453418349,98.7695312500,8,0.0000000000,0.4196850735,16,96,616,24,37424265584547,37424265626894,37424265727695,37424280931133
101994,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102298,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7465931343,94.2115461618,260,0.0000000000,0.4492844729,0,3084,25709,0,37424265703738,37424265727695,37424265852655,37424280815832
101995,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102299,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.7502475495,83.4040357235,480,0.0000000000,1.9202447037,618,23712,1256456,10593,37424265827451,37424265852655,37424266010735,37424280699340
101996,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102300,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.8514434168,97.0482130533,480,7.4510057564,0.8383518912,206706,21168,765880,21840,37424265953999,37424266010735,37424266129776,37424280580531
101997,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102301,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0457443463,98.7695312500,8,0.0000000000,0.5498274643,19,96,616,24,37424266081160,37424266129776,37424266228016,37424280457116
101998,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102302,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,28.6169678007,95.9903734159,960,0.0000000000,11.8498002553,0,32384,1202640,0,37424266204074,37424266228016,37424266397937,37424280331787
101999,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102303,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.1945761154,99.7167266187,128,0.0000000000,3.7140289842,1958,9536,84096,7616,37424266335070,37424266397937,37424272549794,37424280216947
102000,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102304,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.8723971225,97.3213026928,960,0.0000000000,1.4584977336,0,16384,451392,0,37424272514534,37424272549794,37424272685314,37424280098158
102001,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102305,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0432251354,98.7695312500,8,0.0000000000,0.4283607340,20,96,616,24,37424272644643,37424272685314,37424272787075,37424279981458
102002,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102306,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.5942584081,94.2115461618,260,0.0000000000,0.4111870343,0,3084,25709,0,37424272764258,37424272787075,37424272912995,37424279859946
102003,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102307,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,30.0660129639,83.4095100970,480,0.0000000000,1.5656869334,797,23712,1256456,10593,37424272887921,37424272912995,37424273076195,37424279742450
102004,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102308,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.9679132791,97.0489656411,480,7.4926829268,0.8151520722,203073,21168,765880,21840,37424273020863,37424273076195,37424273212196,37424279626571
102005,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102309,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0431586756,98.7695312500,8,0.0000000000,1.5970440943,16,96,616,24,37424273162406,37424273212196,37424273313636,37424279504262
102006,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102310,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,24.5563203321,96.1684255486,960,0.0000000000,9.3560818948,0,25088,888000,0,37424273289561,37424273313636,37424273461317,37424279385331
102007,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 1>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,102311,1059749,1059749,61440,256,0,0,60,0,32,64,0x0,0x708db844b040,9.4218620742,97.9865503961,960,0.0000000000,0.3407938713,0,6144,149312,0,37424273415647,37424273461317,37424273575077,37424279186951
102008,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,102312,1059749,1059749,4608,256,1536,0,28,0,64,64,0x0,0x708daf3b2400,0.3948621778,97.9857708255,72,0.0000000000,0.8244310265,86,170,4946,288,37424273551945,37424273575077,37424273748037,37424279020726
102009,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,102313,1059749,1059749,4608,256,42496,0,96,0,32,64,0x0,0x708daf3b2440,3.0663556870,96.7503528674,72,0.5309096155,0.1622469070,4957,1136,75006,22824,37424273726086,37424273748037,37424273929638,37424278895488
102010,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,102314,1059749,1059749,4096,256,0,0,16,0,32,64,0x0,0x708daf3b2480,0.4903654035,99.4561464088,64,0.0000000000,0.1367594289,0,2368,9152,0,37424273898329,37424273929638,37424274066918,37424278770137
102011,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102315,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.1736917697,97.3206595367,960,0.0000000000,1.4799406191,0,16384,451392,0,37424274040437,37424274066918,37424274204039,37424278647081
102012,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102316,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0463063454,98.7695312500,8,0.0000000000,0.9866704139,13,96,616,24,37424274164015,37424274204039,37424274321479,37424278522141
102013,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102317,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.6698506094,94.2115461618,260,0.0000000000,0.3278215331,0,3084,25709,0,37424274298216,37424274321479,37424274449639,37424278521502
102014,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102318,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.9039642428,83.4046378945,480,0.0000000000,1.2140475858,729,23712,1256456,10593,37424274424651,37424274449639,37424274605960,37424295354133
102015,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102319,1059749,1059749,30720,256,18944,0,108,0,32,64,0x0,0x708daf3e3640,27.7162663977,98.5068956935,480,6.8354768368,1.2878403749,303756,33456,1113176,21840,37424274548916,37424274605960,37424274745320,37424295234251
102016,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102320,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0436800437,98.7695312500,8,0.0000000000,0.4655237934,28,96,616,24,37424274692662,37424274745320,37424274838120,37424295114360
102017,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102321,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,30.8211772087,95.9913189158,960,0.0000000000,10.9546669652,0,32384,1202640,0,37424274814038,37424274838120,37424274999561,37424294991431
102018,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102322,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.4259130890,99.7167266187,128,0.0000000000,1.4356145342,1532,9536,84096,7616,37424274947669,37424274999561,37424275104841,37424294870938
102019,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102323,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,14.0496307713,97.3213026928,960,0.0000000000,1.6246803675,0,16384,451392,0,37424275071372,37424275104841,37424275254602,37424294749019
102020,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102324,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0463647165,98.7695312500,8,0.0000000000,0.3812237668,15,96,616,24,37424275214427,37424275254602,37424275355562,37424294620273
102021,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,102325,1059749,1059749,16640,256,0,0,36,0,32,64,0x0,0x708daf3e3580,1.7193154996,94.2115461618,260,0.0000000000,0.5074107387,0,3084,25709,0,37424275331778,37424275355562,37424275486122,37424294500755
102022,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,102326,1059749,1059749,30720,256,512,0,64,0,48,64,0x0,0x708daf3e35c0,29.7443564977,83.4063870473,480,0.0000000000,1.5362046410,888,23712,1256456,10593,37424275461586,37424275486122,37424275658923,37424294383562
102023,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,102327,1059749,1059749,30720,256,18944,0,84,0,32,64,0x0,0x708daf3e3600,20.2538428515,97.0493419395,480,7.2375447635,0.5402462194,203396,21168,765880,21840,37424275601716,37424275658923,37424275773963,37424294262040
102024,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,102328,1059749,1059749,512,512,512,0,28,0,32,64,0x0,0x708db8461680,0.0450526553,98.7695312500,8,0.0000000000,0.4913578229,19,96,616,24,37424275727275,37424275773963,37424275886923,37424294141435
102025,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102329,1059749,1059749,61440,256,0,0,72,0,48,64,0x0,0x708db844af40,27.6642687158,95.9923432283,960,0.0000000000,9.3586903855,0,32384,1202640,0,37424275863042,37424275886923,37424276042924,37424294020317
102026,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,102330,1059749,1059749,8192,256,3072,0,184,0,64,64,0x0,0x708db8121400,3.3777575274,99.7167266187,128,0.0000000000,1.5359047003,2039,9536,84096,7616,37424275990118,37424276042924,37424276285645,37424293902009
102027,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,102331,1059749,1059749,61440,256,0,0,112,0,48,64,0x0,0x708db844afc0,13.6145900813,97.3208739211,960,0.0000000000,1.3091909443,0,16384,451392,0,37424276252317,37424276285645,37424276449645,37424293785040
