Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,VALUBusy,VALUUtilization,SQ_WAVES,LDSBankConflict,MemUnitStalled,SQ_WAIT_INST_LDS,SQ_INSTS_VMEM_RD,SQ_INSTS_VALU,SQ_INSTS_LDS,DispatchNs,BeginNs,EndNs,CompleteNs
101173,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101475,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.9244850209,96.3820691819,72,0.5046566041,0.2276211817,5627,1136,74914,22744,48298405734796,48298405762550,48298405974069,48298429811772
101174,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101476,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.6275733541,99.4561464088,64,0.0000000000,0.1800076599,0,2368,9152,0,48298405940790,48298405974069,48298406140309,48298429687415
101175,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101477,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.9685338355,97.3206595367,960,0.0000000000,1.7101825291,0,16384,451392,0,48298406112180,48298406140309,48298406402549,48298429569612
101176,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101478,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0419749200,98.7695312500,8,0.0000000000,0.4549997918,16,96,616,24,48298406359564,48298406402549,48298406623828,48298429412198
101177,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101479,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7166142969,94.2115461618,260,0.0000000000,0.3314991020,0,3084,25709,0,48298406597455,48298406623828,48298406762388,48298429191600
101178,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101480,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.5092354823,83.3991013967,480,0.0000000000,1.7023267419,698,23712,1256456,10593,48298406737014,48298406762388,48298406940308,48298429082091
101179,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101481,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,28.4785333489,98.3609216953,480,1.2834868058,0.5743739606,2423,26976,1014536,9600,48298406874858,48298406940308,48298407062548,48298428972970
101180,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101482,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0410430054,98.7695312500,8,0.0000000000,0.4924669254,20,96,616,24,48298407013416,48298407062548,48298407166228,48298428860844
101181,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101483,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.9460462601,95.9902158344,960,0.0000000000,9.9782322705,0,32384,1202640,0,48298407140420,48298407166228,48298407326387,48298428750995
101182,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101484,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2841595416,99.7167266187,128,0.0000000000,1.7747739540,1655,9536,84096,7616,48298407272272,48298407326387,48298407430547,48298428640421
101183,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101485,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,14.3713672454,97.3202307708,960,0.0000000000,1.4183294621,0,16384,451392,0,48298407395406,48298407430547,48298407575987,48298428524753
101184,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101486,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0436532297,98.7695312500,8,0.0000000000,0.3907081719,17,96,616,24,48298407526882,48298407575987,48298407684147,48298428408436
101185,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101487,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7252881731,94.2115461618,260,0.0000000000,0.4656911212,0,3084,25709,0,48298407652137,48298407684147,48298407807507,48298427932746
101186,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101488,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.1874668556,83.4119897764,480,0.0000000000,2.4777896793,970,23712,1256456,10593,48298407781007,48298407807507,48298407972786,48298427825046
101187,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101489,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,20.1477303250,96.6157660460,480,4.1257050766,2.2437172458,1016,14688,667240,9600,48298407912591,48298407972786,48298408086226,48298427715625
101188,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101490,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0431848853,98.7695312500,8,0.0000000000,0.4697883202,21,96,616,24,48298408041972,48298408086226,48298408192146,48298427605789
101189,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101491,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.5215082049,95.9925008167,960,0.0000000000,9.7357273515,0,32384,1202640,0,48298408166129,48298408192146,48298408358386,48298427498083
101190,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101492,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2391730205,99.7167266187,128,0.0000000000,1.4373074518,1742,9536,84096,7616,48298408297270,48298408358386,48298408461426,48298427379635
101191,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101493,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.5896169367,97.3210883065,960,0.0000000000,2.2852150186,0,16384,451392,0,48298408426431,48298408461426,48298408665265,48298427269589
101192,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101494,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0427127965,98.7695312500,8,0.0000000000,0.4860961414,16,96,616,24,48298408621170,48298408665265,48298408848305,48298427160678
101193,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101495,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6595785077,94.2115461618,260,0.0000000000,0.4449065228,0,3084,25709,0,48298408821587,48298408848305,48298409017585,48298427045016
101194,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101496,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,27.1209598940,83.4137744387,480,0.0000000000,1.7964981702,702,23712,1256456,10593,48298408992101,48298409017585,48298409315984,48298426930646
101195,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101497,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,20.0066680892,96.6170541017,480,4.0968739998,0.7284779950,964,14688,667240,9600,48298409255091,48298409315984,48298409531184,48298426791215
101196,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101498,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0402865380,98.7695312500,8,0.0000000000,1.0375196043,15,96,616,24,48298409486293,48298409531184,48298409752944,48298426677268
101197,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101499,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,37.7069715922,97.7455996619,1920,0.0000000000,11.2489506220,0,48128,1430784,0,48298409727895,48298409752944,48298409957103,48298426564079
101198,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101500,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,17.8179401332,96.7242610538,960,0.0000000000,4.9675303306,0,16000,496080,0,48298409902543,48298409957103,48298410101263,48298426446918
101199,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101501,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2233986274,99.7167266187,128,0.0000000000,1.9543158504,1753,9536,84096,7616,48298410059898,48298410101263,48298410247023,48298426326633
101200,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101502,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,12.2592466567,97.3206595367,960,0.0000000000,1.3311553526,0,16384,451392,0,48298410205147,48298410247023,48298415947334,48298426177325
101201,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101503,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0369497945,98.7695312500,8,0.0000000000,0.4516855843,19,96,616,24,48298415917126,48298415947334,48298416583653,48298425971283
101202,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101504,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.5131738393,94.2115461618,260,0.0000000000,4.2788060439,0,3084,25709,0,48298416556326,48298416583653,48298416763013,48298425858530
101203,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101505,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.9986984009,83.4000879375,480,0.0000000000,1.7829198763,831,23712,1256456,10593,48298416737595,48298416763013,48298416929413,48298425748821
101204,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101506,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,27.4535105383,98.3547651554,480,1.2372130487,1.3873964722,2396,26976,1014536,9600,48298416871859,48298416929413,48298417045092,48298425636707
101205,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101507,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0399530552,98.7695312500,8,0.0000000000,1.4622089732,16,96,616,24,48298417004135,48298417045092,48298417160452,48298425529209
101206,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101508,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,24.2000882011,96.1376155246,960,0.0000000000,8.7576204448,0,26112,932160,0,48298417137018,48298417160452,48298417314212,48298425364314
101207,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101509,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3720062819,97.9857708255,72,0.0000000000,0.7620503077,104,170,4946,288,48298417267320,48298417314212,48298417434532,48298425172844
101208,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101510,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,2.9099333516,96.3820691819,72,0.5021455309,0.1629594386,5550,1136,74914,22744,48298417411905,48298417434532,48298417587652,48298424999061
101209,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101511,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.5162624453,99.4561464088,64,0.0000000000,0.1036287631,0,2368,9152,0,48298417554993,48298417587652,48298417703171,48298424845582
101210,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101512,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.2044457631,97.3210883065,960,0.0000000000,1.5054026171,0,16384,451392,0,48298417676543,48298417703171,48298417858371,48298424723292
101211,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101513,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0404116941,98.7695312500,8,0.0000000000,0.3892118207,16,96,616,24,48298417814555,48298417858371,48298417978691,48298424606753
101212,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101514,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.5536241157,94.2115461618,260,0.0000000000,0.2991980259,0,3084,25709,0,48298417955426,48298417978691,48298418141891,48298424495678
101213,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101515,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,27.3318520373,83.3978922829,480,0.0000000000,1.3922980071,714,23712,1256456,10593,48298418114305,48298418141891,48298418390690,48298424383870
101214,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101516,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,19.1965661770,96.6141918024,480,3.9308685786,1.5690487559,1111,14688,667240,9600,48298418325732,48298418390690,48298418537090,48298424262255
101215,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101517,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0426700803,98.7695312500,8,0.0000000000,1.0309067897,21,96,616,24,48298418487847,48298418537090,48298418669890,48298424144850
101216,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101518,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,30.2611276701,95.9887976243,960,0.0000000000,11.5994644065,0,32384,1202640,0,48298418638382,48298418669890,48298418839650,48298424027009
101217,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101519,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3941502797,99.7167266187,128,0.0000000000,1.9307451307,1593,9536,84096,7616,48298418780745,48298418839650,48298418973090,48298423918134
101218,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101520,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,14.1778789696,97.3210883065,960,0.0000000000,1.6835401400,0,16384,451392,0,48298418932512,48298418973090,48298419131969,48298423792861
101219,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101521,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0453881395,98.7695312500,8,0.0000000000,0.4137536043,15,96,616,24,48298419081983,48298419131969,48298419256609,48298423792110
101220,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101522,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.5915877640,94.2115461618,260,0.0000000000,0.4554320265,0,3084,25709,0,48298419225715,48298419256609,48298419418849,48298441824463
101221,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101523,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3931275271,83.4027321862,480,0.0000000000,1.4557998866,728,23712,1256456,10593,48298419386771,48298419418849,48298419650208,48298441716470
101222,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101524,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,18.9811284681,96.6146211365,480,3.8867708087,0.7324517675,1032,14688,667240,9600,48298419590116,48298419650208,48298419791488,48298441603501
101223,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101525,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0419336662,98.7695312500,8,0.0000000000,1.0402314687,18,96,616,24,48298419744607,48298419791488,48298419969728,48298441494093
101224,"void miso::kernels::q6k_gemv_kernel<2048u, 256, 2>(miso::kernels::Q6kGemvParams) [clone .kd]",1,1,101526,1553930,1553930,122880,256,0,0,60,0,32,64,0x0,0x73c6a5073000,35.3756396683,97.7418074270,1920,0.0000000000,12.2372655978,0,48128,1430784,0,48298419942339,48298419969728,48298420159808,48298441377308
101225,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101527,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,17.5785243936,96.7215599917,960,0.0000000000,4.5632804166,0,16000,496080,0,48298420106232,48298420159808,48298420309087,48298441263567
101226,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101528,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.2447732014,99.7167266187,128,0.0000000000,1.9635026335,1652,9536,84096,7616,48298420268446,48298420309087,48298420466527,48298441153963
101227,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101529,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,13.6701538202,97.3210883065,960,0.0000000000,1.4694862281,0,16384,451392,0,48298420427160,48298420466527,48298420624767,48298441044549
101228,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101530,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0406535051,98.7695312500,8,0.0000000000,0.5192107996,19,96,616,24,48298420574542,48298420624767,48298420753567,48298440934166
101229,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101531,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.6770913277,94.2115461618,260,0.0000000000,0.4804095294,0,3084,25709,0,48298420722777,48298420753567,48298420936926,48298440824628
101230,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101532,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,29.3958448343,83.4148841151,480,0.0000000000,1.2888903086,651,23712,1256456,10593,48298420904672,48298420936926,48298421139966,48298440710122
101231,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)1, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101533,1553930,1553930,30720,256,9728,0,108,0,32,64,0x0,0x73c6a4de3640,30.6774021267,98.3610178974,480,1.3825880320,1.2352099316,2244,26976,1014536,9600,48298421075835,48298421139966,48298421283486,48298440598226
101232,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101534,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0421440801,98.7695312500,8,0.0000000000,0.4950169030,16,96,616,24,48298421230141,48298421283486,48298421413886,48298440480950
101233,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101535,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,29.8990330339,95.9925008167,960,0.0000000000,10.9870523070,0,32384,1202640,0,48298421383089,48298421413886,48298421596925,48298440373116
101234,"void miso::kernels::deltanet_step_kernel<256>(miso::kernels::DeltaNetStepParams) [clone .kd]",1,1,101536,1553930,1553930,8192,256,3072,0,184,0,64,64,0x0,0x73c6a5051400,3.3300392298,99.7167266187,128,0.0000000000,1.7741489386,1526,9536,84096,7616,48298421535934,48298421596925,48298421714845,48298440260126
101235,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101537,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,15.0846691655,97.3213026928,960,0.0000000000,1.3820666250,0,16384,451392,0,48298421674459,48298421714845,48298421865885,48298440133855
101236,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101538,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0418809795,98.7695312500,8,0.0000000000,0.3834449178,21,96,616,24,48298421818216,48298421865885,48298421990205,48298440024026
101237,"void miso::kernels::moe_router_kernel<256>(miso::kernels::MoeRouterParams) [clone .kd]",1,1,101539,1553930,1553930,16640,256,0,0,36,0,32,64,0x0,0x73c6a4de3580,1.7236551507,94.2115461618,260,0.0000000000,0.4289607375,0,3084,25709,0,48298421959067,48298421990205,48298422199325,48298439912644
101238,"void miso::kernels::moe_gate_up_kernel<256>(miso::kernels::MoeGateUpParams) [clone .kd]",1,1,101540,1553930,1553930,30720,256,512,0,64,0,48,64,0x0,0x73c6a4de35c0,28.8017720907,83.4066417250,480,0.0000000000,1.6221432323,882,23712,1256456,10593,48298422166495,48298422199325,48298422401564,48298439795864
101239,"void miso::kernels::moe_down_kernel<(miso::kernels::QType)0, 256>(miso::kernels::MoeDownParams) [clone .kd]",1,1,101541,1553930,1553930,30720,256,9728,0,84,0,32,64,0x0,0x73c6a4de3600,21.4180293022,96.6154798161,480,4.3858146308,1.2961331727,904,14688,667240,9600,48298422335904,48298422401564,48298422526204,48298439631456
101240,"void miso::kernels::add_rmsnorm_kernel<2048u, 512>(miso::kernels::AddRmsNormParams, unsigned int) [clone .kd]",1,1,101542,1553930,1553930,512,512,512,0,28,0,32,64,0x0,0x73c6a508d680,0.0405314689,98.7695312500,8,0.0000000000,1.4915022465,20,96,616,24,48298422478502,48298422526204,48298422651644,48298439515094
101241,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 2048u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101543,1553930,1553930,61440,256,0,0,72,0,48,64,0x0,0x73c6a5072f40,26.8739286670,96.1416899853,960,0.0000000000,9.2662287663,0,26112,932160,0,48298422621934,48298422651644,48298422822524,48298439377107
101242,"void miso::kernels::attn_prep_kernel<256>(miso::kernels::AttnPrepParams) [clone .kd]",1,1,101544,1553930,1553930,4608,256,1536,0,28,0,64,64,0x0,0x73c6a5032400,0.3614096748,97.9857708255,72,0.0000000000,0.8519655754,77,170,4946,288,48298422768203,48298422822524,48298422940923,48298439256263
101243,"void miso::kernels::attn_split_kernel<256>(miso::kernels::AttnSplitParams) [clone .kd]",1,1,101545,1553930,1553930,4608,256,26112,0,96,0,48,64,0x0,0x73c6a5032440,3.1067085801,96.3820691819,72,0.5361015669,0.2433104570,5589,1136,74914,22744,48298422911769,48298422940923,48298423140603,48298439122430
101244,"void miso::kernels::attn_combine_kernel<256>(miso::kernels::AttnCombineParams) [clone .kd]",1,1,101546,1553930,1553930,4096,256,0,0,16,0,32,64,0x0,0x73c6a5032480,0.4805881230,99.4561464088,64,0.0000000000,0.1913604309,0,2368,9152,0,48298423102262,48298423140603,48298423273723,48298438937512
101245,"void miso::kernels::q4k_gemv_kernel<(miso::kernels::ActFormat)1, 4096u, 256, 4>(miso::kernels::Q4kGemvParams) [clone .kd]",1,1,101547,1553930,1553930,61440,256,0,0,112,0,48,64,0x0,0x73c6a5072fc0,14.2392190813,97.3213026928,960,0.0000000000,1.2555879319,0,16384,451392,0,48298423241039,48298423273723,48298423451003,48298438750162
